Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
NSE,20937,100,767GA33A,767GA33A-SG,SG,0.01,
NSE,19527,100,767GA33,767GA33-SG,SG,0.01,
NSE,21502,100,767CG33,767CG33-SG,SG,0.01,
NSE,21849,100,767CG31,767CG31-SG,SG,0.01,
NSE,19526,100,767AS33B,767AS33B-SG,SG,0.01,
NSE,14092,100,767AS33A,767AS33A-SG,SG,0.01,
NSE,13877,100,767AS33,767AS33-SG,SG,0.01,
NSE,11980,100,767AS32,767AS32-SG,SG,0.01,
NSE,21510,100,767AP38A,767AP38A-SG,SG,0.01,
NSE,19487,100,767AP38,767AP38-SG,SG,0.01,
NSE,9696,100,767AP31,767AP31-SG,SG,0.01,
NSE,21827,100,766WB43,766WB43-SG,SG,0.01,
NSE,13906,100,766WB39,766WB39-SG,SG,0.01,
NSE,14273,100,766UP33A,766UP33A-SG,SG,0.01,
NSE,14162,100,766UP33,766UP33-SG,SG,0.01,
NSE,10771,100,766UP32,766UP32-SG,SG,0.01,
NSE,13995,100,766TS44,766TS44-SG,SG,0.01,
NSE,13387,100,766TS34,766TS34-SG,SG,0.01,
NSE,19622,100,766TN43,766TN43-SG,SG,0.01,
NSE,20928,100,766TN33,766TN33-SG,SG,0.01,
NSE,14274,100,766SK33,766SK33-SG,SG,0.01,
NSE,13994,100,766RJ43,766RJ43-SG,SG,0.01,
NSE,22497,100,766RJ34,766RJ34-SG,SG,0.01,
NSE,22495,100,766RJ33A,766RJ33A-SG,SG,0.01,
NSE,13960,100,766RJ33,766RJ33-SG,SG,0.01,
NSE,21842,100,766RJ31,766RJ31-SG,SG,0.01,
NSE,14559,100,766MP48,766MP48-SG,SG,0.01,
NSE,20231,100,766ML32,766ML32-SG,SG,0.01,
NSE,14549,100,766MH33,766MH33-SG,SG,0.01,
NSE,29305,1,766LICH29,766LICH29-N0,N0,0.01,
NSE,14563,100,766KL50,766KL50-SG,SG,0.01,
NSE,19737,100,766KL46,766KL46-SG,SG,0.01,
NSE,12313,100,766KA42,766KA42-SG,SG,0.01,
NSE,22501,100,766HR36,766HR36-SG,SG,0.01,
NSE,19533,100,766HR35,766HR35-SG,SG,0.01,
NSE,14635,100,766HR29,766HR29-SG,SG,0.01,
NSE,21264,100,766GJ32,766GJ32-SG,SG,0.01,
NSE,20479,100,766GJ30A,766GJ30A-SG,SG,0.01,
NSE,14269,100,766GJ30,766GJ30-SG,SG,0.01,
NSE,14098,100,766BR33,766BR33-SG,SG,0.01,
NSE,19621,100,766AP42,766AP42-SG,SG,0.01,
NSE,19538,100,766AP37,766AP37-SG,SG,0.01,
NSE,13958,100,766AP32,766AP32-SG,SG,0.01,
NSE,20943,100,765UP34,765UP34-SG,SG,0.01,
NSE,22086,100,765UP30,765UP30-SG,SG,0.01,
NSE,19550,100,765TS39,765TS39-SG,SG,0.01,
NSE,22188,100,765TS30,765TS30-SG,SG,0.01,
NSE,13997,100,765TN53,765TN53-SG,SG,0.01,
NSE,19524,100,765TN33A,765TN33A-SG,SG,0.01,
NSE,13874,100,765TN33,765TN33-SG,SG,0.01,
NSE,19908,100,765TN30,765TN30-SG,SG,0.01,
NSE,10234,100,765TN29,765TN29-SG,SG,0.01,
NSE,756177,1,765TML28A,765TML28A-N0,N0,0.01,
NSE,756179,1,765TML28,765TML28-N0,N0,0.01,
NSE,756175,1,765TML27,765TML27-N0,N0,0.01,
NSE,25948,1,765SHFL29,765SHFL29-N0,N0,0.01,
NSE,19740,100,765RJ48,765RJ48-SG,SG,0.01,
NSE,13881,100,765RJ33,765RJ33-SG,SG,0.01,
NSE,11288,100,765RJ32A,765RJ32A-SG,SG,0.01,
NSE,10543,100,765RJ32,765RJ32-SG,SG,0.01,
NSE,11981,100,765PN42,765PN42-SG,SG,0.01,
NSE,21315,1,765PGCIL34,765PGCIL34-N0,N0,0.01,
NSE,13247,100,765NL32,765NL32-SG,SG,0.01,
NSE,20841,1,765NBFID38,765NBFID38-N0,N0,0.01,
NSE,25376,1,765LICH31,765LICH31-N0,N0,0.01,
NSE,13996,100,765KL48,765KL48-SG,SG,0.01,
NSE,13384,100,765KA34,765KA34-SG,SG,0.01,
NSE,20240,100,765HR33B,765HR33B-SG,SG,0.01,
NSE,14272,100,765HR33A,765HR33A-SG,SG,0.01,
NSE,13882,100,765HR33,765HR33-SG,SG,0.01,
NSE,13957,100,765HR30,765HR30-SG,SG,0.01,
NSE,20738,100,765HP35,765HP35-SG,SG,0.01,
NSE,23222,1,765HDFC34,765HDFC34-N1,N1,0.01,
NSE,13964,100,765GJ33,765GJ33-SG,SG,0.01,
NSE,20368,100,765GJ29A,765GJ29A-SG,SG,0.01,
NSE,10233,100,765GJ29,765GJ29-SG,SG,0.01,
NSE,22496,100,765GA34,765GA34-SG,SG,0.01,
NSE,20238,100,765GA33,765GA33-SG,SG,0.01,
NSE,13243,100,765GA32,765GA32-SG,SG,0.01,
NSE,22494,100,765CG33,765CG33-SG,SG,0.01,
NSE,10721,100,765BR32A,765BR32A-SG,SG,0.01,
NSE,10529,100,765BR32,765BR32-SG,SG,0.01,
NSE,10765,100,765AS32,765AS32-SG,SG,0.01,
NSE,20946,100,764WB43A,764WB43A-SG,SG,0.01,
NSE,19520,100,764WB43,764WB43-SG,SG,0.01,
NSE,13621,100,764WB42,764WB42-SG,SG,0.01,
NSE,13248,100,764WB32,764WB32-SG,SG,0.01,
NSE,14109,100,764UP36,764UP36-SG,SG,0.01,
NSE,14097,100,764TS33,764TS33-SG,SG,0.01,
NSE,10544,100,764TN32,764TN32-SG,SG,0.01,
NSE,10452,100,764TN29,764TN29-SG,SG,0.01,
NSE,22815,1,764RL27,764RL27-NM,NM,0.01,
NSE,20366,100,764RJ49,764RJ49-SG,SG,0.01,
NSE,13902,100,764RJ38,764RJ38-SG,SG,0.01,
NSE,21485,1,764REC34,764REC34-NK,NK,0.01,
NSE,20034,1,764NABAR31,764NABAR31-N2,N2,0.01,
NSE,14093,100,764MP33,764MP33-SG,SG,0.01,
NSE,13886,100,764MH33,764MH33-SG,SG,0.01,
NSE,11285,100,764MH32,764MH32-SG,SG,0.01,
NSE,13606,100,764KL34,764KL34-SG,SG,0.01,
NSE,20744,100,764KA39,764KA39-SG,SG,0.01,
NSE,19523,100,764KA32,764KA32-SG,SG,0.01,
NSE,20402,100,764JK50,764JK50-SG,SG,0.01,
NSE,15168,1,764IRFC31,764IRFC31-NO,NO,0.01,
NSE,19928,1,764HUDCO31,764HUDCO31-N8,N8,0.01,
NSE,13915,100,764HR31,764HR31-SG,SG,0.01,
NSE,21512,100,764HP39,764HP39-SG,SG,0.01,
NSE,21503,100,764GJ34,764GJ34-SG,SG,0.01,
NSE,21500,100,764GJ33,764GJ33-SG,SG,0.01,
NSE,21262,100,764GJ31,764GJ31-SG,SG,0.01,
NSE,13619,100,764GA38,764GA38-SG,SG,0.01,
NSE,13887,100,764GA33,764GA33-SG,SG,0.01,
NSE,20571,100,764GA30,764GA30-SG,SG,0.01,
NSE,13242,100,764BR32,764BR32-SG,SG,0.01,
NSE,20570,100,764AR30,764AR30-SG,SG,0.01,
NSE,12689,100,764AP33,764AP33-SG,SG,0.01,
NSE,21494,100,764AP31,764AP31-SG,SG,0.01,
NSE,23041,1,764ABL34,764ABL34-N0,N0,0.01,
NSE,29742,1,7645LICH30,7645LICH30-N0,N0,0.01,
NSE,20743,100,763WB38,763WB38-SG,SG,0.01,
NSE,12328,100,763TS44,763TS44-SG,SG,0.01,
NSE,12321,100,763TS43,763TS43-SG,SG,0.01,
NSE,13718,100,763TS36,763TS36-SG,SG,0.01,
NSE,12345,100,763TN47,763TN47-SG,SG,0.01,
NSE,22505,100,763RJ41,763RJ41-SG,SG,0.01,
NSE,13382,100,763PY32,763PY32-SG,SG,0.01,
NSE,12706,100,763PN39,763PN39-SG,SG,0.01,
NSE,20731,100,763ML32,763ML32-SG,SG,0.01,
NSE,11675,100,763ML25,763ML25-SG,SG,0.01,
NSE,22502,100,763MH36,763MH36-SG,SG,0.01,
NSE,22500,100,763MH35,763MH35-SG,SG,0.01,
NSE,9437,100,763MH30,763MH30-SG,SG,0.01,
NSE,12726,100,763KL43,763KL43-SG,SG,0.01,
NSE,13375,100,763KL32,763KL32-SG,SG,0.01,
NSE,12710,100,763KA42,763KA42-SG,SG,0.01,
NSE,13134,100,763KA40,763KA40-SG,SG,0.01,
NSE,13128,100,763KA39,763KA39-SG,SG,0.01,
NSE,12692,100,763KA37,763KA37-SG,SG,0.01,
NSE,20483,100,763JK53A,763JK53A-SG,SG,0.01,
NSE,19742,100,763JK53,763JK53-SG,SG,0.01,
NSE,14087,100,763JH30,763JH30-SG,SG,0.01,
NSE,13627,100,763HR33,763HR33-SG,SG,0.01,
NSE,13244,100,763HR32,763HR32-SG,SG,0.01,
NSE,9433,100,763HR29,763HR29-SG,SG,0.01,
NSE,9770,100,763HR28,763HR28-SG,SG,0.01,
NSE,13127,100,763HP37,763HP37-SG,SG,0.01,
NSE,9907,1,763GS2059,763GS2059-GS,GS,0.01,
NSE,21858,100,763GJ34,763GJ34-SG,SG,0.01,
NSE,21856,100,763GJ33,763GJ33-SG,SG,0.01,
NSE,13916,100,763GJ32,763GJ32-SG,SG,0.01,
NSE,20733,100,763GA33,763GA33-SG,SG,0.01,
NSE,20741,100,763BR38,763BR38-SG,SG,0.01,
NSE,20734,100,763AR33,763AR33-SG,SG,0.01,
NSE,9531,100,763AP30,763AP30-SG,SG,0.01,
NSE,13778,100,762UP35,762UP35-SG,SG,0.01,
NSE,20735,100,762UP34,762UP34-SG,SG,0.01,
NSE,20732,100,762UP33,762UP33-SG,SG,0.01,
NSE,13716,100,762UK33,762UK33-SG,SG,0.01,
NSE,19488,100,762TN53,762TN53-SG,SG,0.01,
NSE,13908,100,762TN43,762TN43-SG,SG,0.01,
NSE,22499,100,762TN34,762TN34-SG,SG,0.01,
NSE,13602,100,762TN33,762TN33-SG,SG,0.01,
NSE,755990,1,762TCL30,762TCL30-N0,N0,0.01,
NSE,19518,100,762RJ43,762RJ43-SG,SG,0.01,
NSE,14164,100,762PY35,762PY35-SG,SG,0.01,
NSE,15100,100,762PN38,762PN38-SG,SG,0.01,
NSE,12673,100,762PN32,762PN32-SG,SG,0.01,
NSE,10751,1,762NTPC35F,762NTPC35F-ND,ND,0.01,
NSE,23254,1,762NABAR29,762NABAR29-N3,N3,0.01,
NSE,14166,100,762MZ36,762MZ36-SG,SG,0.01,
NSE,14163,100,762MP34,762MP34-SG,SG,0.01,
NSE,14165,100,762MN35,762MN35-SG,SG,0.01,
NSE,11277,100,762MH30A,762MH30A-SG,SG,0.01,
NSE,9695,100,762MH30,762MH30-SG,SG,0.01,
NSE,13624,100,762KL53,762KL53-SG,SG,0.01,
NSE,20948,100,762KL44,762KL44-SG,SG,0.01,
NSE,20739,100,762KL38,762KL38-SG,SG,0.01,
NSE,13600,100,762HR31,762HR31-SG,SG,0.01,
NSE,19519,100,762HP43,762HP43-SG,SG,0.01,
NSE,9538,1,762GS2039,762GS2039-GS,GS,0.01,
NSE,11589,100,762GJ29,762GJ29-SG,SG,0.01,
NSE,19480,100,762GJ28,762GJ28-SG,SG,0.01,
NSE,13373,100,762GA32A,762GA32A-SG,SG,0.01,
NSE,12678,100,762GA32,762GA32-SG,SG,0.01,
NSE,10854,100,762BR32,762BR32-SG,SG,0.01,
NSE,19181,100,762BR31,762BR31-SG,SG,0.01,
NSE,19186,100,762AS33,762AS33-SG,SG,0.01,
NSE,12666,100,762AS32,762AS32-SG,SG,0.01,
NSE,13372,100,762AR32,762AR32-SG,SG,0.01,
NSE,15106,100,761TS44,761TS44-SG,SG,0.01,
NSE,14088,100,761TS32,761TS32-SG,SG,0.01,
NSE,13379,100,761TN32A,761TN32A-SG,SG,0.01,
NSE,10852,100,761TN32,761TN32-SG,SG,0.01,
NSE,15105,100,761RJ43,761RJ43-SG,SG,0.01,
NSE,13377,100,761RJ32,761RJ32-SG,SG,0.01,
NSE,9435,100,761MH29,761MH29-SG,SG,0.01,
NSE,25042,1,761LIC34,761LIC34-N0,N0,0.01,
NSE,13135,100,761JK42,761JK42-SG,SG,0.01,
NSE,10853,100,761HR32,761HR32-SG,SG,0.01,
NSE,20742,100,761HP38,761HP38-SG,SG,0.01,
NSE,7142,1,761GS2030,761GS2030-GS,GS,0.01,
NSE,10531,100,761GJ32,761GJ32-SG,SG,0.01,
NSE,19552,100,761AP43,761AP43-SG,SG,0.01,
NSE,19976,1,760PFCL35,760PFCL35-N3,N3,0.01,
NSE,22793,1,760PFC29,760PFC29-N0,N0,0.01,
NSE,30036,1,760CIT38,760CIT38-N0,N0,0.01,
NSE,18085,100,75UP35,75UP35-SG,SG,0.01,
NSE,23546,100,75UK29,75UK29-SG,SG,0.01,
NSE,22137,100,75TR30,75TR30-SG,SG,0.01,
NSE,23337,100,75TN54,75TN54-SG,SG,0.01,
NSE,23581,100,75TN31,75TN31-SG,SG,0.01,
NSE,23200,100,75SK34,75SK34-SG,SG,0.01,
NSE,23352,100,75MN36A,75MN36A-SG,SG,0.01,
NSE,23204,100,75MN36,75MN36-SG,SG,0.01,
NSE,23332,100,75MH44,75MH44-SG,SG,0.01,
NSE,24023,1,75IREDA34,75IREDA34-ND,ND,0.01,
NSE,15098,100,75HR30,75HR30-SG,SG,0.01,
NSE,13594,100,75HR29,75HR29-SG,SG,0.01,
NSE,17101,100,75HP38,75HP38-SG,SG,0.01,
NSE,10961,100,75HP37,75HP37-SG,SG,0.01,
NSE,10960,100,75HP36,75HP36-SG,SG,0.01,
NSE,6873,1,75GS2034,75GS2034-GS,GS,0.01,
NSE,18082,100,75GA33,75GA33-SG,SG,0.01,
NSE,18080,100,75BR31,75BR31-SG,SG,0.01,
NSE,23494,100,75AS34,75AS34-SG,SG,0.01,
NSE,19174,100,75AP41,75AP41-SG,SG,0.01,
NSE,23582,100,75AP32,75AP32-SG,SG,0.01,
NSE,12660,100,75AP28,75AP28-SG,SG,0.01,
NSE,19172,100,759WB39,759WB39-SG,SG,0.01,
NSE,21830,100,759TS46,759TS46-SG,SG,0.01,
NSE,14167,100,759TS40A,759TS40A-SG,SG,0.01,
NSE,13721,100,759TS40,759TS40-SG,SG,0.01,
NSE,13719,100,759TS37,759TS37-SG,SG,0.01,
NSE,21829,100,759TN44,759TN44-SG,SG,0.01,
NSE,23534,1,759RL27,759RL27-NO,NO,0.01,
NSE,15109,100,759RJ48,759RJ48-SG,SG,0.01,
NSE,19906,100,759RJ46,759RJ46-SG,SG,0.01,
NSE,14168,100,759PY41,759PY41-SG,SG,0.01,
NSE,14279,100,759PN39,759PN39-SG,SG,0.01,
NSE,15019,100,759PN33,759PN33-SG,SG,0.01,
NSE,23913,1,759NHB27,759NHB27-ND,ND,0.01,
NSE,24114,1,759NH27,759NH27-NE,NE,0.01,
NSE,14277,100,759MP38,759MP38-SG,SG,0.01,
NSE,18991,100,759MN35,759MN35-SG,SG,0.01,
NSE,756025,1,759LTFL28,759LTFL28-N0,N0,0.01,
NSE,13049,100,759KA38,759KA38-SG,SG,0.01,
NSE,22820,1,759IREDA34,759IREDA34-N0,N0,0.01,
NSE,23250,1,759IRDA34,759IRDA34-NC,NC,0.01,
NSE,19166,100,759HR35,759HR35-SG,SG,0.01,
NSE,14276,100,759HP38,759HP38-SG,SG,0.01,
NSE,7130,1,759GS2029,759GS2029-GS,GS,0.01,
NSE,7139,1,759GS2026,759GS2026-GS,GS,0.01,
NSE,756876,1,759GIL30,759GIL30-N0,N0,0.01,
NSE,22158,100,759CG30,759CG30-SG,SG,0.01,
NSE,13717,100,759AP33,759AP33-SG,SG,0.01,
NSE,14353,100,758TS45,758TS45-SG,SG,0.01,
NSE,20745,100,758TS41,758TS41-SG,SG,0.01,
NSE,21841,100,758TN54,758TN54-SG,SG,0.01,
NSE,25982,1,758SDIL31,758SDIL31-N0,N0,0.01,
NSE,14354,100,758RJ48,758RJ48-SG,SG,0.01,
NSE,23894,1,758RECL29,758RECL29-NQ,NQ,0.01,
NSE,10907,100,758PN42,758PN42-SG,SG,0.01,
NSE,15021,100,758NL33,758NL33-SG,SG,0.01,
NSE,30277,1,758LICH35A,758LICH35A-N0,N0,0.01,
NSE,29200,1,758LICH35,758LICH35-N0,N0,0.01,
NSE,14355,100,758KL49,758KL49-SG,SG,0.01,
NSE,19907,100,758JK50,758JK50-SG,SG,0.01,
NSE,13368,100,758JH31,758JH31-SG,SG,0.01,
NSE,13241,100,758HR30,758HR30-SG,SG,0.01,
NSE,20927,100,758GJ32,758GJ32-SG,SG,0.01,
NSE,20367,100,758GJ26,758GJ26-SG,SG,0.01,
NSE,11097,100,758GA37A,758GA37A-SG,SG,0.01,
NSE,10912,100,758GA37,758GA37-SG,SG,0.01,
NSE,13113,100,758BR32,758BR32-SG,SG,0.01,
NSE,15016,100,758AS33,758AS33-SG,SG,0.01,
NSE,10913,100,758AP42,758AP42-SG,SG,0.01,
NSE,10911,100,758AP40,758AP40-SG,SG,0.01,
NSE,13772,100,757TS31,757TS31-SG,SG,0.01,
NSE,14455,100,757TN53,757TN53-SG,SG,0.01,
NSE,13715,100,757TN33,757TN33-SG,SG,0.01,
NSE,21394,1,757NHB31,757NHB31-N8,N8,0.01,
NSE,13913,100,757MH31,757MH31-SG,SG,0.01,
NSE,25849,1,757LICH29,757LICH29-N0,N0,0.01,
NSE,11096,100,757JK34,757JK34-SG,SG,0.01,
NSE,21621,1,757IRFC29,757IRFC29-NP,NP,0.01,
NSE,23155,1,757IREDL29,757IREDL29-NB,NB,0.01,
NSE,12664,100,757HR30,757HR30-SG,SG,0.01,
NSE,13117,100,757HP32,757HP32-SG,SG,0.01,
NSE,10526,100,757HP31,757HP31-SG,SG,0.01,
NSE,10046,1,757GS2033,757GS2033-GS,GS,0.01,
NSE,13773,100,757GJ32,757GJ32-SG,SG,0.01,
NSE,13369,100,757GJ31,757GJ31-SG,SG,0.01,
NSE,11866,100,757GJ26,757GJ26-SG,SG,0.01,
NSE,22234,1,757BOB24,757BOB24-N0,N0,0.01,
NSE,13112,100,757AS32,757AS32-SG,SG,0.01,
NSE,11161,100,756WB42,756WB42-SG,SG,0.01,
NSE,11159,100,756WB39,756WB39-SG,SG,0.01,
NSE,19168,100,756UP35,756UP35-SG,SG,0.01,
NSE,14112,100,756TS48,756TS48-SG,SG,0.01,
NSE,11160,100,756TS40,756TS40-SG,SG,0.01,
NSE,21548,100,756TN54,756TN54-SG,SG,0.01,
NSE,20933,100,756TN53A,756TN53A-SG,SG,0.01,
NSE,14357,100,756TN53,756TN53-SG,SG,0.01,
NSE,14113,100,756RJ48,756RJ48-SG,SG,0.01,
NSE,15095,100,756RJ33,756RJ33-SG,SG,0.01,
NSE,24500,1,756RECL27,756RECL27-N0,N0,0.01,
NSE,19521,100,756JK53,756JK53-SG,SG,0.01,
NSE,20230,100,756JK48,756JK48-SG,SG,0.01,
NSE,29631,1,756IIFCL28,756IIFCL28-N0,N0,0.01,
NSE,19185,100,755TS32,755TS32-SG,SG,0.01,
NSE,13770,100,755TS30,755TS30-SG,SG,0.01,
NSE,756992,1,755TPREL40,755TPREL40-N0,N0,0.01,
NSE,22509,100,755TN54,755TN54-SG,SG,0.01,
NSE,14117,100,755TN53,755TN53-SG,SG,0.01,
NSE,24805,1,755RECL26,755RECL26-N0,N0,0.01,
NSE,23583,100,755PN32,755PN32-SG,SG,0.01,
NSE,23571,1,755PGCI34,755PGCI34-N2,N2,0.01,
NSE,23109,1,755PFC27,755PFC27-NA,NA,0.01,
NSE,19165,100,755MP35,755MP35-SG,SG,0.01,
NSE,13779,100,755JK38,755JK38-SG,SG,0.01,
NSE,20724,100,755GJ31,755GJ31-SG,SG,0.01,
NSE,13366,100,755GJ30,755GJ30-SG,SG,0.01,
NSE,13124,100,755GA32,755GA32-SG,SG,0.01,
NSE,22944,1,755DDL39,755DDL39-N0,N0,0.01,
NSE,13038,100,755BR32A,755BR32A-SG,SG,0.01,
NSE,11094,100,755BR32,755BR32-SG,SG,0.01,
NSE,11095,100,755AS32,755AS32-SG,SG,0.01,
NSE,12661,100,755AP29,755AP29-SG,SG,0.01,
NSE,19163,100,754UK33,754UK33-SG,SG,0.01,
NSE,19191,100,754RJ33,754RJ33-SG,SG,0.01,
NSE,23630,100,754PN32,754PN32-SG,SG,0.01,
NSE,23339,100,754KL55,754KL55-SG,SG,0.01,
NSE,13050,100,754KA41,754KA41-SG,SG,0.01,
NSE,9585,1,754GS2036,754GS2036-GS,GS,0.01,
NSE,756874,1,754GIL29,754GIL29-N0,N0,0.01,
NSE,19180,100,754CG31,754CG31-SG,SG,0.01,
NSE,24516,1,754BOI34,754BOI34-N0,N0,0.01,
NSE,23631,100,754AS34,754AS34-SG,SG,0.01,
NSE,20722,100,754AS28A,754AS28A-SG,SG,0.01,
NSE,10646,100,754AS28,754AS28-SG,SG,0.01,
NSE,13712,100,754AP29,754AP29-SG,SG,0.01,
NSE,23334,100,753WB44,753WB44-SG,SG,0.01,
NSE,13051,100,753TS47,753TS47-SG,SG,0.01,
NSE,14280,100,753TN53,753TN53-SG,SG,0.01,
NSE,23749,1,753RECL34,753RECL34-NP,NP,0.01,
NSE,23636,100,753PN37,753PN37-SG,SG,0.01,
NSE,23635,100,753PN36,753PN36-SG,SG,0.01,
NSE,10749,1,753NTPC30E,753NTPC30E-NC,NC,0.01,
NSE,23336,100,753KL50,753KL50-SG,SG,0.01,
NSE,11754,1,753IRFC30,753IRFC30-NJ,NJ,0.01,
NSE,23006,1,753IRED34,753IRED34-NA,NA,0.01,
NSE,24328,1,753ICICI34,753ICICI34-N0,N0,0.01,
NSE,19179,100,753HR33,753HR33-SG,SG,0.01,
NSE,10855,100,753HR30,753HR30-SG,SG,0.01,
NSE,10923,100,753BR32,753BR32-SG,SG,0.01,
NSE,10906,100,753AS32,753AS32-SG,SG,0.01,
NSE,21259,100,753AS29,753AS29-SG,SG,0.01,
NSE,10195,100,753AS27,753AS27-SG,SG,0.01,
NSE,23634,100,753AP36,753AP36-SG,SG,0.01,
NSE,23328,100,752WB39,752WB39-SG,SG,0.01,
NSE,23356,100,752UP39,752UP39-SG,SG,0.01,
NSE,19162,100,752TN33,752TN33-SG,SG,0.01,
NSE,23333,100,752RJ44,752RJ44-SG,SG,0.01,
NSE,23638,100,752RJ39,752RJ39-SG,SG,0.01,
NSE,23637,100,752RJ37,752RJ37-SG,SG,0.01,
NSE,23633,100,752RJ34,752RJ34-SG,SG,0.01,
NSE,18083,100,752PN35,752PN35-SG,SG,0.01,
NSE,22621,100,752MZ40,752MZ40-SG,SG,0.01,
NSE,23632,100,752HR34,752HR34-SG,SG,0.01,
NSE,23355,100,752HP39,752HP39-SG,SG,0.01,
NSE,23357,100,752GA39,752GA39-SG,SG,0.01,
NSE,22619,100,752BR39,752BR39-SG,SG,0.01,
NSE,18933,100,752BR31,752BR31-SG,SG,0.01,
NSE,22612,100,752AS34,752AS34-SG,SG,0.01,
NSE,22624,100,752AP43,752AP43-SG,SG,0.01,
NSE,8977,100,752AP42,752AP42-SG,SG,0.01,
NSE,17102,100,752AP39,752AP39-SG,SG,0.01,
NSE,8974,100,752AP38,752AP38-SG,SG,0.01,
NSE,23329,100,751UP40,751UP40-SG,SG,0.01,
NSE,23353,100,751UP38,751UP38-SG,SG,0.01,
NSE,27211,1,751SIDBI28,751SIDBI28-N0,N0,0.01,
NSE,22611,100,751RJ34,751RJ34-SG,SG,0.01,
NSE,23585,100,751PN37,751PN37-SG,SG,0.01,
NSE,18087,100,751PN36,751PN36-SG,SG,0.01,
NSE,23626,1,751NHB31,751NHB31-NC,NC,0.01,
NSE,19169,100,751MP38,751MP38-SG,SG,0.01,
NSE,18084,100,751MN35,751MN35-SG,SG,0.01,
NSE,23338,100,751JK54,751JK54-SG,SG,0.01,
NSE,29312,1,751HUDCO28,751HUDCO28-N5,N5,0.01,
NSE,13122,100,751HR29,751HR29-SG,SG,0.01,
NSE,22609,100,751CG32,751CG32-SG,SG,0.01,
NSE,23639,100,751AP41,751AP41-SG,SG,0.01,
NSE,22189,100,750TS28,750TS28-SG,SG,0.01,
NSE,22107,100,750TN29,750TN29-SG,SG,0.01,
NSE,22016,100,750MZ30,750MZ30-SG,SG,0.01,
NSE,11757,1,750IRFC35,750IRFC35-NK,NK,0.01,
NSE,20218,100,750GA30,750GA30-SG,SG,0.01,
NSE,29685,1,750BOI35,750BOI35-N0,N0,0.01,
NSE,20278,100,750AS30,750AS30-SG,SG,0.01,
NSE,22989,100,74WB44,74WB44-SG,SG,0.01,
NSE,18283,100,74WB42,74WB42-SG,SG,0.01,
NSE,8584,100,74WB38,74WB38-SG,SG,0.01,
NSE,17453,100,74UP33,74UP33-SG,SG,0.01,
NSE,16994,100,74TS45,74TS45-SG,SG,0.01,
NSE,18412,100,74TS43,74TS43-SG,SG,0.01,
NSE,23217,100,74TN54,74TN54-SG,SG,0.01,
NSE,8590,100,74TN42,74TN42-SG,SG,0.01,
NSE,22990,100,74TN34,74TN34-SG,SG,0.01,
NSE,22987,100,74RJ42,74RJ42-SG,SG,0.01,
NSE,18337,100,74RJ41,74RJ41-SG,SG,0.01,
NSE,24053,100,74PY30,74PY30-SG,SG,0.01,
NSE,29971,1,74PFCL35,74PFCL35-N0,N0,0.01,
NSE,28791,1,74PFCL30,74PFCL30-N0,N0,0.01,
NSE,22985,100,74MZ39,74MZ39-SG,SG,0.01,
NSE,16805,100,74MP34,74MP34-SG,SG,0.01,
NSE,13118,100,74ML27,74ML27-SG,SG,0.01,
NSE,22995,100,74MH36,74MH36-SG,SG,0.01,
NSE,22992,100,74MH35,74MH35-SG,SG,0.01,
NSE,16978,100,74MH32,74MH32-SG,SG,0.01,
NSE,16975,100,74MH31,74MH31-SG,SG,0.01,
NSE,18336,100,74KL41,74KL41-SG,SG,0.01,
NSE,8713,100,74KL37,74KL37-SG,SG,0.01,
NSE,22997,100,74JK44,74JK44-SG,SG,0.01,
NSE,8580,100,74HR37,74HR37-SG,SG,0.01,
NSE,16979,100,74HR33,74HR33-SG,SG,0.01,
NSE,10981,1,74GS2062,74GS2062-GS,GS,0.01,
NSE,6874,1,74GS2035,74GS2035-GS,GS,0.01,
NSE,18688,100,74GJ27,74GJ27-SG,SG,0.01,
NSE,20926,100,74GJ26,74GJ26-SG,SG,0.01,
NSE,16974,100,74CG30,74CG30-SG,SG,0.01,
NSE,24514,1,74CB34,74CB34-N0,N0,0.01,
NSE,22986,100,74BR39,74BR39-SG,SG,0.01,
NSE,17446,100,74BR30,74BR30-SG,SG,0.01,
NSE,15508,100,74AS33,74AS33-SG,SG,0.01,
NSE,18413,100,74AP43,74AP43-SG,SG,0.01,
NSE,23817,100,74AP41,74AP41-SG,SG,0.01,
NSE,16923,100,74AP32,74AP32-SG,SG,0.01,
NSE,15477,100,74AP31,74AP31-SG,SG,0.01,
NSE,23350,100,749UP36,749UP36-SG,SG,0.01,
NSE,22610,100,749UP34A,749UP34A-SG,SG,0.01,
NSE,18210,100,749UP34,749UP34-SG,SG,0.01,
NSE,19177,100,749TS44,749TS44-SG,SG,0.01,
NSE,22614,100,749TS35,749TS35-SG,SG,0.01,
NSE,23640,100,749TN44,749TN44-SG,SG,0.01,
NSE,23584,100,749TN34,749TN34-SG,SG,0.01,
NSE,29949,1,749SIDBI29,749SIDBI29-N0,N0,0.01,
NSE,23642,100,749RJ44,749RJ44-SG,SG,0.01,
NSE,23327,100,749RJ40,749RJ40-SG,SG,0.01,
NSE,17652,100,749RJ34,749RJ34-SG,SG,0.01,
NSE,18088,100,749PN37,749PN37-SG,SG,0.01,
NSE,18993,100,749PN35,749PN35-SG,SG,0.01,
NSE,23422,100,749PN32,749PN32-SG,SG,0.01,
